CPAR2_105690		CPAG_03610	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1236299	1235355	C	CAL0000144439		Ortholog(s) have heme oxygenase (decyclizing) activity, role in cellular iron ion homeostasis, heme catabolic process, response to oxidative stress and endoplasmic reticulum, membrane, nuclear outer membrane localization	2012-03-12	2012-03-12				N	HMX1
CPAR2_105700		CPAG_03609	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1238077	1239447	W	CAL0000144945		Ortholog of C. albicans SC5314 : C1_00360W_A/CDC13, C. dubliniensis CD36 : Cd36_00300, C. auris B8441 : B9J08_005538 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_135451	2012-03-12	2012-03-12				N	
CPAR2_105710		CPAG_03608	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1240115	1242262	W	CAL0000144365		Has domain(s) with predicted hydrolase activity	2012-03-12	2012-03-12				N	
CPAR2_105720			ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1242457	1242864	W	CAL0000155461		Ortholog of C. albicans SC5314 : C1_00370W_B, C. dubliniensis CD36 : Cd36_40990, C. auris B8441 : B9J08_002175 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_101229	2012-03-12	2012-03-12				N	
CPAR2_105730		CPAG_03607	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1245388	1242953	C	CAL0000156855		Ortholog(s) have peptide alpha-N-acetyltransferase activity and role in N-terminal peptidyl-methionine acetylation, cytoskeleton organization, mitochondrion inheritance, regulation of actin cytoskeleton organization	2012-03-12	2012-03-12				N	MDM20
CPAR2_105740		CPAG_03606	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1248772	1249311	W	CAL0000147011		Ortholog of Candida metapsilosis : CMET_281	2012-03-12	2012-03-12				N	
CPAR2_105750			ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1252667	1254019	W	CAL0000151727		Has domain(s) with predicted DNA binding activity	2012-03-12	2012-03-12				N	
CPAR2_105760		CPAG_00107	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1257007	1260288	W	CAL0000156733		Ortholog(s) have P-type sodium transporter activity, calcium transmembrane transporter activity, phosphorylative mechanism, ion transmembrane transporter activity and phosphorylative mechanism, more	2012-03-12	2012-03-12				N	ENA2
CPAR2_105770		CPAG_00108	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1260661	1261608	W	CAL0000148135		Ortholog(s) have 3-methyl-2-oxobutanoate hydroxymethyltransferase activity, role in pantothenate biosynthetic process and mitochondrion localization	2012-03-12	2012-03-12				N	ECM31
CPAR2_105780		CPAG_00109	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1262009	1263199	W	CAL0000150001		Ortholog(s) have lactoylglutathione lyase activity, zinc ion binding activity and role in glutathione metabolic process, methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	2012-03-12	2012-03-12				N	GLO1
CPAR2_105790		CPAG_00110	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1263921	1264235	W	CAL0000152929		Ortholog(s) have disulfide oxidoreductase activity, glutathione peroxidase activity, glutathione transferase activity, role in cellular response to oxidative stress, glutathione metabolic process and cytosol, mitochondrion localization	2012-03-12	2012-03-12				N	GRX2
CPAR2_105800		CPAG_00111	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1264418	1266673	W	CAL0000156493		Ortholog(s) have role in regulation of translational elongation and cytosolic ribosome localization	2012-03-12	2012-03-12				N	GCN20
CPAR2_105810		CPAG_00112	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1266839	1268323	W	CAL0000151303		Ortholog(s) have role in N-acylethanolamine metabolic process, N-acylphosphatidylethanolamine metabolic process and integral component of mitochondrial inner membrane localization	2012-03-12	2012-03-12				N	FMP30
CPAR2_105820		CPAG_00113	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1268935	1268618	C	CAL0000145673		Ortholog(s) have role in protein import into mitochondrial matrix, protein insertion into mitochondrial inner membrane and TIM23 mitochondrial import inner membrane translocase complex localization	2012-03-12	2012-03-12				N	MGR2
CPAR2_105830			ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1269233	1269815	W	CAL0000145293		Ortholog(s) have role in cristae formation and MICOS complex, mitochondrial crista junction localization	2012-03-12	2012-03-12				N	MIC19
CPAR2_105840		CPAG_04826	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1271364	1269905	C	CAL0000144477		Ortholog(s) have thiol-dependent ubiquitin-specific protease activity and role in mitochondria-associated ubiquitin-dependent protein catabolic process, negative regulation of proteasomal protein catabolic process, protein deubiquitination	2012-03-12	2012-03-12				N	UBP6
CPAR2_105850		CPAG_04827	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1272959	1271523	C	CAL0000145277		Ortholog(s) have phosphatidylinositol-3,5-bisphosphate binding, phosphatidylinositol-3-phosphate binding, phosphatidylinositol-4-phosphate binding, ubiquitin binding activity	2012-03-12	2012-03-12				N	ATG18
CPAR2_105860		CPAG_04828	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1274222	1277293	W	CAL0000148165		Ortholog(s) have guanyl-nucleotide exchange factor activity and role in intracellular protein transport, retrograde transport, endosome to Golgi	2012-03-12	2012-03-12				N	RIC1
CPAR2_105870		CPAG_04829	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1277531	1277896	W	CAL0000152157		Ortholog of C. albicans SC5314 : C1_00700W_A, C. dubliniensis CD36 : Cd36_00630, C. auris B8441 : B9J08_003246 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_99307	2012-03-12	2012-03-12				N	
CPAR2_105880		CPAG_04830	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1280002	1278249	C	CAL0000147845		Ortholog(s) have role in cytoplasmic microtubule organization, establishment or maintenance of cell polarity regulating cell shape, intracellular distribution of mitochondria and microtubule depolymerization, more	2012-03-12	2012-03-12				N	TUB2
CPAR2_105890		CPAG_04831	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1283053	1280897	C	CAL0000144667		Has domain(s) with predicted hydrolase activity	2012-03-12	2012-03-12				N	
CPAR2_105900		CPAG_04832	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1284138	1285175	W	CAL0000156151		Ortholog(s) have SNAP receptor activity	2012-03-12	2012-03-12				N	SED5
CPAR2_105910		CPAG_04833	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1285618	1286301	W	CAL0000147247		Ortholog(s) have role in ATP export, ESCRT III complex assembly, cellular response to anoxia, intralumenal vesicle formation and late endosome to vacuole transport, more	2012-03-12	2012-03-12				N	SNF7
CPAR2_105920	RPO41	CPAG_04834	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1286749	1290627	W	CAL0000148645		Mitochondrial RNA polymerase; role in enhancing DNA bending and melting to facilitate pre-initiation open complex formation	2012-03-12	2012-03-12				N	RPO41
CPAR2_105930		CPAG_04835	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1291786	1290821	C	CAL0000151353		Ortholog(s) have protein kinase activator activity	2012-03-12	2012-03-12				N	MOB2
CPAR2_105940		CPAG_04836	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1294058	1292118	C	CAL0000149883		Ortholog(s) have histone binding, phosphatidylserine decarboxylase activity	2012-03-12	2012-03-12				N	PSD1
CPAR2_105950	APC1	CPAG_04837	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1299006	1294618	C	CAL0000150075		Ortholog(s) have molecular adaptor activity, proteasome binding, ubiquitin protein ligase activity	2012-03-12	2012-03-12				N	APC1
CPAR2_105960			ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1300176	1299461	C	CAL0000146373		Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2012-03-12	2012-03-12				N	RPS16A
CPAR2_105970		CPAG_04838	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1300478	1301086	W	CAL0000154495		Ortholog(s) have cytosolic large ribosomal subunit localization	2012-03-12	2012-03-12				N	RPL13A
CPAR2_105980		CPAG_04839	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1301880	1301548	C	CAL0000147275		Ortholog(s) have protein kinase activator activity, structural constituent of ribosome activity, role in cytoplasmic translation, positive regulation of protein kinase activity and cytosolic large ribosomal subunit localization	2012-03-12	2012-03-12				N	RPP1A
CPAR2_105990		CPAG_04840	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1303800	1302544	C	CAL0000156923		Ortholog(s) have hercynylcysteine sulfoxide lyase activity (ergothioneine-forming), hercynylselenocysteine lyase activity (selenoneine-forming) activity and role in ergothioneine biosynthetic process, selenoneine biosynthetic process	2012-03-12	2012-03-12				N	
CPAR2_106000	XOG1	CPAG_04841	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1307818	1309092	W	CAL0000150983		Ortholog(s) have glucan endo-1,6-beta-glucosidase activity and role in cellular glucan metabolic process, fungal-type cell wall beta-glucan metabolic process, fungal-type cell wall disassembly involved in conjugation with cellular fusion	2012-03-12	2012-03-12				N	EXG1
CPAR2_106010		CPAG_04842	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1309629	1311269	W	CAL0000153291		Ortholog(s) have role in cellular ion homeostasis, mitochondrion inheritance, mitochondrion organization, regulation of cardiolipin metabolic process and mitochondrial inner membrane, mitochondrion localization	2012-03-12	2012-03-12				N	MDM31
CPAR2_106015			ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1311675	1311289	C	CAL0000147381		Ortholog of C. albicans SC5314 : C1_02950W_A, C. dubliniensis CD36 : Cd36_02750, C. auris B8441 : B9J08_003254 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_107500	2012-03-12	2012-03-12				N	
CPAR2_106020		CPAG_04844	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1311821	1312360	W	CAL0000150965		Has domain(s) with predicted role in chromatin remodeling and Ino80 complex localization	2012-03-12	2012-03-12				N	
CPAR2_106030		CPAG_04845	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1312497	1313852	W	CAL0000155987		Ortholog(s) have threonine-tRNA ligase activity, role in mitochondrial threonyl-tRNA aminoacylation and mitochondrion localization	2012-03-12	2012-03-12				N	MST1
CPAR2_106040		CPAG_04846	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1314987	1313881	C	CAL0000154981		Ortholog(s) have RNA polymerase II C-terminal domain phosphoserine binding, RNA polymerase II complex binding, chromatin binding activity	2012-03-12	2012-03-12				N	CDC73
CPAR2_106050		CPAG_04847	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1315204	1316634	W	CAL0000151953		Ortholog(s) have SNARE binding, molecular adaptor activity, protein kinase activator activity	2012-03-12	2012-03-12				N	ATG17
CPAR2_106060		CPAG_04848	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1316790	1319108	W	CAL0000153747		Ortholog(s) have RNA helicase activity, role in generation of catalytic spliceosome for first transesterification step, spliceosomal complex disassembly and U2-type post-mRNA release spliceosomal complex, spliceosomal complex localization	2012-03-12	2012-03-12				N	SPP382
CPAR2_106070		CPAG_04849	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1319338	1319661	W	CAL0000154745		Ortholog of C. albicans SC5314 : C1_02890C_A, C. dubliniensis CD36 : Cd36_02690, Candida tenuis NRRL Y-1498 : CANTEDRAFT_115728 and Debaryomyces hansenii CBS767 : DEHA2D08118g	2012-03-12	2012-03-12				N	
CPAR2_106080		CPAG_04850	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1320344	1321234	W	CAL0000144265		Ortholog(s) have 2 iron, 2 sulfur cluster binding, oxidoreductase activity, protein disulfide isomerase activity, thiol oxidase activity and role in protein folding, protein import into mitochondrial intermembrane space	2012-03-12	2012-03-12				N	MIA40
CPAR2_106090		CPAG_04851	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1322018	1321278	C	CAL0000150553		Has domain(s) with predicted GTP binding, GTPase activity and role in protein transport, small GTPase mediated signal transduction	2012-03-12	2012-03-12				N	
CPAR2_106100		CPAG_04852	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1322134	1322736	W	CAL0000144515		Ortholog(s) have SNAP receptor activity, palmitoyltransferase activity and role in endoplasmic reticulum to Golgi vesicle-mediated transport, intra-Golgi vesicle-mediated transport, vacuole fusion, non-autophagic, vesicle fusion	2012-03-12	2012-03-12				N	YKT6
CPAR2_106110		CPAG_04853	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1324303	1322744	C	CAL0000152759		Ortholog(s) have RNA binding, flap-structured DNA binding activity and role in nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA poly(A) tail shortening, positive regulation of endodeoxyribonuclease activity	2012-03-12	2012-03-12				N	VTS1
CPAR2_106120		CPAG_04854	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1327921	1326524	C	CAL0000148477		Ortholog(s) have protein kinase activity, protein serine/threonine kinase activity	2012-03-12	2012-03-12				N	SKS1
CPAR2_106130	GAL1	CPAG_04855	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1331376	1329862	C	CAL0000150901		Ortholog(s) have galactokinase activity, role in carbohydrate phosphorylation, galactose catabolic process via UDP-galactose, galactose metabolic process, positive regulation of transcription by galactose and cytoplasm localization	2012-03-12	2012-03-12				N	GAL1
CPAR2_106140	GAL10	CPAG_04856	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1331969	1333984	W	CAL0000145607		Ortholog(s) have UDP-glucose 4-epimerase activity, aldose 1-epimerase activity, role in galactose catabolic process via UDP-galactose, galactose metabolic process, protein galactosylation and cytosol localization	2012-03-12	2012-03-12				N	GAL10
CPAR2_106150		CPAG_04857	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1334055	1334546	W	CAL0000147149		Ortholog(s) have role in chromosome organization, endoplasmic reticulum to Golgi vesicle-mediated transport and TRAPPI protein complex, TRAPPII protein complex, TRAPPIII protein complex localization	2012-03-12	2012-03-12				N	TRS23
CPAR2_106160	GAL102	CPAG_04858	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1335491	1334541	C	CAL0000150329		Has domain(s) with predicted catalytic activity, dTDP-glucose 4,6-dehydratase activity and role in cellular metabolic process, nucleotide-sugar metabolic process	2012-03-12	2012-03-12				N	
CPAR2_106170	GAL7	CPAG_04859	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1335991	1337088	W	CAL0000155401		Ortholog(s) have UDP-glucose:hexose-1-phosphate uridylyltransferase activity and role in UDP-galactose biosynthetic process, galactose catabolic process via UDP-galactose, galactose metabolic process, protein galactosylation	2012-03-12	2012-03-12				N	GAL7
CPAR2_106180		CPAG_04860	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1337208	1338197	W	CAL0000145741		Ortholog(s) have actin filament binding, protein-macromolecule adaptor activity, tRNA (cytosine-3-)-methyltransferase activity, role in tRNA methylation and actin filament, actin filament bundle localization	2012-03-12	2012-03-12				N	ABP140
CPAR2_106190		CPAG_04861	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1338996	1338187	C	CAL0000144679		Ortholog(s) have Atg8 ligase activity, cargo receptor ligand activity, enzyme activator activity	2012-03-12	2012-03-12				N	ATG5
CPAR2_106200		CPAG_04862	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1339350	1339991	W	CAL0000154623		Ortholog of C. albicans SC5314 : C1_02210W_A, C. dubliniensis CD36 : Cd36_02060, Candida tenuis NRRL Y-1498 : CANTEDRAFT_96322 and Debaryomyces hansenii CBS767 : DEHA2C02310g	2012-03-12	2012-03-12				N	
CPAR2_106210		CPAG_04863	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1340893	1340144	C	CAL0000146123		Ortholog(s) have NADHX epimerase activity and role in nicotinamide nucleotide metabolic process	2012-03-12	2012-03-12				N	NNR1
CPAR2_106220		CPAG_04864	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1341965	1343821	W	CAL0000150081		Ortholog(s) have GTP binding, structural constituent of cytoskeleton activity	2012-03-12	2012-03-12				N	SHS1
CPAR2_106230		CPAG_04865	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1344540	1347167	W	CAL0000152567		Ortholog(s) have nuclear import signal receptor activity, protein-containing complex binding activity	2012-03-12	2012-03-12				N	KAP95
CPAR2_106240		CPAG_04866	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1347552	1348256	W	CAL0000150653		Ortholog(s) have dolichyldiphosphatase activity, role in lipid biosynthetic process, protein N-linked glycosylation and integral component of endoplasmic reticulum membrane localization	2012-03-12	2012-03-12				N	CAX4
CPAR2_106250		CPAG_04867	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1349400	1348315	C	CAL0000144183		Ortholog(s) have GTPase activator activity, actin binding activity	2012-03-12	2012-03-12				N	GCS1
CPAR2_106260		CPAG_04868	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1350820	1349948	C	CAL0000150093		Ortholog of C. albicans SC5314 : C1_02270C_A, C. dubliniensis CD36 : Cd36_02120, C. auris B8441 : B9J08_000949 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_116941	2012-03-12	2012-03-12				N	
CPAR2_106270		CPAG_04869	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1354113	1351369	C	CAL0000151015		Ortholog(s) have protein phosphatase regulator activity	2012-03-12	2012-03-12				N	PSY2
CPAR2_106280		CPAG_04870	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1355478	1354432	C	CAL0000153331		Ortholog(s) have protein domain specific binding activity, role in mitochondrial proton-transporting ATP synthase complex assembly and mitochondrion localization	2012-03-12	2012-03-12				N	ATP12
CPAR2_106290		CPAG_04871	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1355580	1355936	W	CAL0000149477		Ortholog(s) have unfolded protein binding activity, role in cytoskeleton organization, positive regulation of transcription elongation from RNA polymerase II promoter, protein folding and prefoldin complex localization	2012-03-12	2012-03-12				N	PFD1
CPAR2_106300		CPAG_04872	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1356277	1355963	C	CAL0000154921		Ortholog(s) have chromatin DNA binding activity and role in cell wall mannoprotein biosynthetic process, positive regulation of transcription by RNA polymerase II, telomere maintenance, telomere maintenance via recombination	2012-03-12	2012-03-12				N	GON7
CPAR2_106310		CPAG_04873	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1357928	1356312	C	CAL0000147403		Has domain(s) with predicted 6-phosphofructo-2-kinase activity, ATP binding, catalytic activity, fructose-2,6-bisphosphate 2-phosphatase activity and role in fructose 2,6-bisphosphate metabolic process, fructose metabolic process	2012-03-12	2012-03-12				N	YLR345W
CPAR2_106320		CPAG_04874	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1358725	1359182	W	CAL0000144163		Ortholog(s) have RNA binding, structural constituent of ribosome activity, role in cytoplasmic translation and cytosolic large ribosomal subunit localization	2012-03-12	2012-03-12				N	RPL26B
CPAR2_106330		CPAG_04875	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1360243	1361007	W	CAL0000152385		Ortholog(s) have role in protein import into mitochondrial matrix and TIM23 mitochondrial import inner membrane translocase complex localization	2012-03-12	2012-03-12				N	TIM21
CPAR2_106340		CPAG_04876	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1362696	1360981	C	CAL0000151209		Ortholog(s) have 1,3-beta-glucanosyltransferase activity and role in ascospore wall assembly	2012-03-12	2012-03-12				N	GAS2
CPAR2_106350		CPAG_04877	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1365625	1362842	C	CAL0000146427		Ortholog of C. albicans SC5314 : C1_02370C_A, C. dubliniensis CD36 : Cd36_02210, C. auris B8441 : B9J08_000959 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_116785	2012-03-12	2012-03-12				N	
CPAR2_106360		CPAG_04878	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1367133	1366579	C	CAL0000148513		Ortholog(s) have role in protein folding, tubulin complex assembly	2012-03-12	2012-03-12				N	CIN4
CPAR2_106370		CPAG_04879	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1367349	1369562	W	CAL0000148555		Ortholog(s) have 5'-3' exonuclease activity, damaged DNA binding activity and role in DNA repair, interstrand cross-link repair	2012-03-12	2012-03-12				N	PSO2
CPAR2_106380		CPAG_04880	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1370879	1369617	C	CAL0000146981		Ortholog(s) have alpha-1,6-mannosyltransferase activity, role in protein N-linked glycosylation, protein glycosylation and mannan polymerase complex localization	2012-03-12	2012-03-12				N	MNN11
CPAR2_106390		CPAG_04881	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1372144	1371140	C	CAL0000152453		Has domain(s) with predicted serine-type endopeptidase activity, role in retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum and integral component of membrane localization	2012-03-12	2012-03-12				N	YOL107W
CPAR2_106400		CPAG_04882	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1378190	1372461	C	CAL0000146025		Ortholog(s) have 1,3-beta-D-glucan synthase activity	2012-03-12	2012-03-12				N	GSC2
CPAR2_106410		CPAG_04883	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1383543	1381623	C	CAL0000149265		Ortholog(s) have translation initiation factor activity, role in translational initiation and cytosolic ribosome, cytosolic small ribosomal subunit localization	2012-03-12	2012-03-12				N	YGR054W
CPAR2_106420		CPAG_04884	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1384839	1383805	C	CAL0000153021		Ortholog(s) have thiol-dependent ubiquitin-specific protease activity and role in protein deubiquitination, regulation of transcription, DNA-templated	2012-03-12	2012-03-12				N	OTU1
CPAR2_106430		CPAG_04885	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1385889	1385332	C	CAL0000156741		Ortholog(s) have ribosomal large subunit binding activity, role in ribosomal large subunit export from nucleus and cytoplasm, nucleus, preribosome, large subunit precursor localization	2012-03-12	2012-03-12				N	BUD20
CPAR2_106440		CPAG_04886	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1386374	1387036	W	CAL0000153171		Ortholog(s) have role in ribosomal large subunit assembly, translational termination and cytosolic large ribosomal subunit localization	2012-03-12	2012-03-12				N	RPL10
CPAR2_106450		CPAG_04887	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1387489	1387998	W	CAL0000151543		Ortholog of C. albicans SC5314 : C1_02470W_A, C. dubliniensis CD36 : Cd36_02330, Candida tropicalis MYA-3404 : CTRG_04653 and Candida albicans WO-1 : CAWG_01134	2012-03-12	2012-03-12				N	
CPAR2_106460		CPAG_04888	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1388432	1389193	W	CAL0000152859		Ortholog(s) have phosphomannomutase activity, role in protein targeting to ER and cytoplasmic stress granule, cytosol localization	2012-03-12	2012-03-12				N	SEC53
CPAR2_106470		CPAG_04889	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1391157	1389226	C	CAL0000147681		Ortholog(s) have role in mitochondrial respiratory chain complex III assembly and integral component of mitochondrial inner membrane localization	2012-03-12	2012-03-12				N	FMP25
CPAR2_106480		CPAG_04890	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1391372	1391881	W	CAL0000151267		Ortholog(s) have role in mitochondrial cytochrome c oxidase assembly and mitochondrion localization	2012-03-12	2012-03-12				N	FMP32
CPAR2_106490		CPAG_04891	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1392067	1392756	W	CAL0000144201		Ortholog(s) have SNAP receptor activity and role in endoplasmic reticulum to Golgi vesicle-mediated transport, vesicle fusion, vesicle fusion with Golgi apparatus	2012-03-12	2012-03-12				N	BOS1
CPAR2_106500		CPAG_04892	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1393796	1395451	W	CAL0000148867		Has domain(s) with predicted catalytic activity, hydrolase activity, hydrolyzing O-glycosyl compounds activity and role in carbohydrate metabolic process	2012-03-12	2012-03-12				N	
CPAR2_106510		CPAG_04893	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1395722	1398184	W	CAL0000147525		Ortholog(s) have DNA translocase activity	2012-03-12	2012-03-12				N	RSC2
CPAR2_106520		CPAG_04894	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1398384	1399403	W	CAL0000151381		Has domain(s) with predicted NAD+ binding activity	2012-03-12	2012-03-12				N	
CPAR2_106530		CPAG_04895	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1400541	1399591	C	CAL0000149689		Ortholog of C. albicans SC5314 : C1_02730W_A, C. dubliniensis CD36 : Cd36_02530, Candida tenuis NRRL Y-1498 : CANTEDRAFT_116800 and Debaryomyces hansenii CBS767 : DEHA2C01364g	2012-03-12	2012-03-12				N	
CPAR2_106540		CPAG_04896	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1404358	1403105	C	CAL0000148281		Has domain(s) with predicted nucleic acid binding, zinc ion binding activity	2012-03-12	2012-03-12				N	
CPAR2_106550		CPAG_04897	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1406017	1404527	C	CAL0000147135		Ortholog(s) have aminoacyl-tRNA editing activity, phenylalanine-tRNA ligase activity, role in phenylalanyl-tRNA aminoacylation and phenylalanine-tRNA ligase complex localization	2012-03-12	2012-03-12				N	FRS2
CPAR2_106560			ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1407589	1407762	W	CAL0000146335		Has domain(s) with predicted integral component of membrane localization	2012-03-12	2012-03-12				N	
CPAR2_106570		CPAG_04899	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1409073	1411493	W	CAL0000155841		Ortholog of C. albicans SC5314 : C1_02680C_A/MNN44, C. dubliniensis CD36 : Cd36_02500, Candida tenuis NRRL Y-1498 : CANTEDRAFT_104345 and Debaryomyces hansenii CBS767 : DEHA2F01166g	2012-03-12	2012-03-12				N	
CPAR2_106580		CPAG_04900	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1412128	1414947	W	CAL0000151965		Ortholog of C. albicans SC5314 : C1_02670C_A/MNN43, C. dubliniensis CD36 : Cd36_02490, Candida tenuis NRRL Y-1498 : CANTEDRAFT_104045 and Debaryomyces hansenii CBS767 : DEHA2F01188g	2012-03-12	2012-03-12				N	
CPAR2_106590	MGM101	CPAG_04901	ORF|Verified	Contig005569_C_parapsilosis_CDC317	1415113	1415913	W	CAL0000156327		Protein involved in mitochondrial DNA maintenance and repair; also involved in interstrand cross-link repair; localization to mitochondrial nucleoid and nucleus	2012-03-12	2012-03-12				N	MGM101
CPAR2_106600		CPAG_04902	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1416611	1416009	C	CAL0000153521		Ortholog of C. albicans SC5314 : C1_02650W_A, C. dubliniensis CD36 : Cd36_02470, C. auris B8441 : B9J08_000052 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_97530	2012-03-12	2012-03-12				N	
CPAR2_106610		CPAG_04903	ORF|Uncharacterized	Contig005569_C_parapsilosis_CDC317	1416940	1417455	W	CAL0000156545		Ortholog(s) have mitochondrion targeting sequence binding, protein transmembrane transporter activity	2012-03-12	2012-03-12				N	TOM20
